Risk,AI,Elevation,ET,GDP,GSH,GSS,Population,Precipitation,Slope,Soil_OC,Temperature,TWI,Urban,WTD,Longitude,Latitude,airport,Finishing_textiles,Firefighting_training,Landfill,Manufacture_articles,Manufacture_fabricated_metal,Manufacture_organic_basic,Manufacture_petroleum,Manufacture_plastics,Manufacture_pulp_paper,Manufacture_rubber,Military,PFAS_production,Sewerage,Tanning_dressing,WWTP
0,8902,232,976,141280768,4,5,839,98,0.620234907,95,17.79999924,-1,1,-1.724269474,7.7875,47.99583333,30023,45837,339921,11802,18877,190574,76917,71857,32189,19211,46514,92453,170882,11668,367809,11667
0,9301,260,968,150890928,4,4,839,105,0.511152744,92,17.60000038,0,1,-0.656137942,7.829166667,47.99583333,33019,46962,341226,14872,21718,190926,76720,72168,35152,22041,45273,90308,169075,14707,365521,14706
0,9567,277,961,164322960,3,4,839,108,0.920070171,43,17.39999962,-3,1,-0.183108263,7.845833333,47.99583333,34222,47462,341753,16103,22873,191081,76677,72329,36344,23192,44828,89466,168362,15929,364610,15929
0,9683,283.5,955,132977128,3,4,839,109,1.250911236,43,17.29999924,-6,1,-7.522697795,7.854166667,47.99583333,34825,47722,342019,16719,23454,191162,76663,72417,36941,23771,44616,89049,168008,16541,364155,16541
0,10371,612,801,39860064,4,5,60,104,1.336610556,39.36999893,14.60000038,-6,0,,9.1125,47.99583333,44003,100823,390767,23923,41561,224313,120401,126035,44967,54865,36004,18174,137296,23072,302910,4233
0,10465,618.5,818,,4,4,59,107,1.759697676,49,14.69999981,-1,0,-33.72243839,9.3625,47.99583333,37761,96965,402205,8518,24484,234965,135367,139702,60026,40754,38915,29133,137931,31861,292943,9855
0,11581,585.5,829,4264359,2,1,42,121,1.795665622,77,15.10000038,-6,0,-0.030518044,9.820833333,47.99583333,25823,99150,424377,30848,18255,209319,164812,126807,91152,31229,61016,25874,145257,24847,277134,11527
1,12378,623.5,850,24548066,2,3,258,141,0.404410064,59,14.89999962,-4,0,-8.04150454,10.22916667,47.99583333,1097,110475,445279,27192,24255,179100,192413,96613,69293,24713,87533,32275,157670,8970,266118,4743
0,12945,638.5,843,,2,3,52,141,0.642549753,73,14.69999981,-3,0,-0.106813153,10.52916667,47.99583333,21570,123066,461236,30655,16277,156926,213209,74511,56027,12838,106856,15696,164114,29347,260096,6881
0,12114,679.5,886,,2,2,203,138,2.157938242,77,14.80000019,0,0,-0.366216526,11.30416667,47.99583333,9643,165622,504442,26946,36703,99877,268180,19619,58456,36507,79522,23497,107233,12099,253530,4715
0,13380,611.5,878,,3,4,71,140,2.702292442,92,15.19999981,-2,0,-9.872587167,11.7875,47.99583333,17360,196254,532596,32203,33208,64772,273137,22875,72702,26722,53620,31990,72303,25631,256298,14650
0,6410,123,990,168515.8594,3,3,77,47,0.340594888,45,16.5,-1,0,-5.172808423,1.795833333,47.9875,2625,126407,125739,6050,75247,177649,112046,106288,34960,65687,54865,2653,154099,11830,706312,12163
0,6618,90,983,9778728,3,3,606,57,1.508125305,45,16.89999962,-2,1,-0.030518044,2.7375,47.9875,58629,105570,146604,9809,31744,160503,93453,70136,65648,4485,76227,72727,145939,67901,655471,3198
1,6635,197.5,962,1950937.75,4,5,50,65,0.134805351,45,17.60000038,0,0,-0.579842832,7.404166667,47.9875,7291,44385,329845,12981,14553,188846,83468,75998,10946,14565,63586,80818,181824,17239,388847,7334
0,6698,197,964,1950937.75,4,5,51,65,0.127502084,45,17.60000038,0,0,-1.312275883,7.4125,47.9875,7346,44201,330061,13079,14071,188816,83208,75817,11085,14094,63112,81415,182339,16622,388366,7721
0,8077,195,968,,4,5,57,76,0.131255388,45,17.70000076,0,0,-1.785305562,7.520833333,47.9875,11596,42570,332961,8253,9411,188620,80185,73891,15249,9636,57220,88748,183942,8638,382150,8155
0,8967,190,964,237488.5,3,4,90,86,0.748029888,,17.60000038,-1,0,-0.762951095,7.629166667,47.9875,18578,42446,336019,972,10437,188781,77894,72801,21725,10811,51923,91169,178784,1725,376011,1729
0,8901,194,960,23554602,4,4,159,87,0.097832069,69,17.60000038,-3,0,-0.396734569,7.6625,47.9875,20884,42717,336991,2537,11887,188901,77347,72640,23911,12263,50442,92041,177239,2664,374138,2665
0,9037,244,970,155003696,4,4,839,101,0.383842468,,17.70000076,-1,1,-0.717174029,7.804166667,47.9875,30990,45401,341282,12927,20397,189788,75899,72888,33658,20733,45151,90923,170908,12726,366268,12725
0,10375,647,809,87048512,3,3,214,104,1.152659893,,14.5,-21,1,-0.137331197,8.820833333,47.9875,22282,101630,378842,36329,62433,212515,103809,109598,31642,45223,39881,25119,140554,22585,314853,2198
0,12845,644.5,847,23423.17773,2,3,145,139,1.514155865,73,14.69999981,-1,0,-6.988632029,10.60416667,47.9875,24273,125945,465931,28420,14375,151507,218152,69169,54501,10040,112010,13347,158722,33045,257976,5080
0,12274,675.5,866,,2,3,48,137,1.104927778,49,14.69999981,-6,0,-10.08621347,11.2125,47.9875,11687,159530,499795,29641,30728,106755,261359,25919,55974,30535,84799,24416,114103,17511,252676,11468
0,11825,558.5,887,523645.4688,3,3,66,133,0.875518978,77,15.39999962,-11,0,-0.167849241,11.47916667,47.9875,17932,175972,515120,27334,47597,87282,280533,12595,66973,32410,68502,28670,94713,7754,252997,7599
0,13011,530,852,7898661,2,3,93,139,2.000347137,92,16,-9,0,-25.28419928,12.52916667,47.9875,41489,238487,577765,26760,37192,19333,250442,32300,26073,4378,50704,12874,25607,32164,269511,5799
0,14351,516.5,852,842651.9375,2,3,43,149,2.74683094,77,15.80000019,0,0,-0.442511635,12.7125,47.9875,30654,239532,589021,22040,28175,18902,246122,24638,21583,13225,57890,8990,21251,26088,265868,10238
0,9139,49.5,922,3754184,3,3,25,48,2.054487467,87,15.60000038,-6,0,-0.015259022,-2.479166667,47.97916667,33594,114335,312082,39656,81065,312948,28337,72420,40015,80242,262714,74662,394313,57441,805664,36944
0,6791,124,962,1637947.125,3,3,74,54,0.543553472,45,16.5,-1,0,-16.63233387,2.4375,47.97916667,50392,127162,135505,16316,36887,163922,95266,77635,48241,18025,71372,50417,145975,45805,672003,21848
0,6710,107.5,977,12358589,3,3,159,57,1.37886548,62,16.79999924,-2,1,-17.42580301,2.7375,47.97916667,58399,105870,145814,10417,30819,161429,94377,71051,66115,4758,77079,72741,146859,67758,656129,4099
1,6803,89,953,8236512.5,3,3,128,61,2.683000565,62,16.79999924,0,0,-10.13199054,3.420833333,47.97916667,15426,60061,177962,23012,61292,166821,110385,80596,61679,50313,107460,118630,160578,60767,621206,6551
0,9068,265.5,916,,3,3,4,70,3.436529636,62,15.39999962,-8,0,-0.091554131,4.2125,47.97916667,40806,35102,224359,28120,116243,190174,137052,120676,73626,39700,85592,89081,136612,41286,583227,41478
0,9168,234,905,462070.3438,3,3,1,78,3.210350275,62,15.30000019,-5,0,-0.061036088,4.679166667,47.97916667,62204,55373,254289,36028,120878,210337,116994,150103,80992,65172,51553,74979,116490,61349,562190,61535
0,8420,350.5,919,226616.3125,2,1,77,78,5.382855415,62,16.20000076,-17,0,-18.6770428,7.2125,47.97916667,15320,49815,326016,18624,11554,189187,89679,82178,16795,19274,74575,66915,169639,26802,399468,9056
1,7668,196,955,5887566.5,4,5,40,73,0.157749221,45,17.60000038,0,0,-0.518806744,7.4875,47.97916667,9121,42003,332915,10678,11222,187716,80176,75301,14343,11387,58337,86570,186267,10981,383463,10391
1,8829,193,958,754914,3,4,37,84,0.202190563,,17.60000038,-1,0,-5.63057908,7.604166667,47.97916667,16503,41411,336155,1995,10500,187786,77459,73897,20639,10859,52369,91431,180675,2392,376818,2394
0,8846,198,961,166089.5625,3,3,159,85,0.508643985,,17.60000038,-1,0,-0.915541314,7.629166667,47.97916667,18236,41522,336873,138,11246,187855,76994,73724,22198,11618,51193,92041,179507,854,375405,858
0,9268,254,955,73072248,4,4,839,103,0.430616856,,17.5,-1,1,,7.820833333,47.97916667,32004,45014,342643,14133,21921,189011,74899,73937,35133,22260,43801,89394,170947,13877,364727,13876
0,12587,654,827,799328.8125,3,3,42,131,1.663427591,77,14.69999981,-2,0,-1.342793927,9.8625,47.97916667,27044,98151,427832,34323,19527,206427,166763,123925,91454,33822,62540,27098,148032,22476,274175,11062
0,13031,638.5,837,4739840.5,2,2,43,143,1.498730421,77,14.60000038,-2,0,-1.434348058,10.35416667,47.97916667,8601,113818,453171,24637,27389,170079,200362,87664,64623,18560,95460,23231,163969,17659,261605,5066
0,12721,642,884,3385178.25,3,3,236,139,0.85038054,79,15.10000038,-2,0,-2.059967956,11.57083333,47.97916667,19748,181316,521026,25680,45663,80844,283165,13685,72286,27911,62748,28990,88325,12074,252559,12012
0,7005,91,943,55525.76563,4,4,52,61,0.366787314,62,16.79999924,-3,0,,3.654166667,47.97083333,17803,47472,190285,5736,76493,172874,121019,91060,60646,39942,109473,118200,166722,49637,610415,11271
0,7100,94,937,281247.25,4,4,25,61,0.1383553,45,16.79999924,-2,0,-1.144426642,3.679166667,47.97083333,19080,46230,191717,3919,78214,173518,122028,92226,60728,39037,108298,116766,165238,48577,609199,13122
1,8582,215.5,922,3015921.75,3,3,10,66,2.756094933,62,15.80000019,-7,0,-0.076295109,4.1125,47.97083333,39701,34855,217630,28458,108814,187195,139478,115315,70350,37133,91531,94224,141017,40607,588583,40787
0,8673,367,923,35662.10938,3,3,7,78,2.176632643,62,15.69999981,-6,0,-29.90768292,5.2125,47.97083333,35950,82301,289538,20585,81945,234046,103351,171660,77455,77376,16014,77662,102798,75354,525864,58928
1,6457,198,966,713405,4,5,36,65,0.097832069,45,17.60000038,0,0,-0.457770657,7.379166667,47.97083333,5641,43247,330942,14719,15480,187098,82615,78328,12587,17182,63871,78531,179246,19022,389133,8132
1,8224,195,967,8254719.5,4,5,27,79,0.169071108,62,17.70000076,0,0,-0.854505226,7.545833333,47.97083333,12165,40555,335372,6399,10887,186773,77829,75392,17875,11170,54594,90578,184152,6617,379533,6618
0,8588,221.5,958,1541247.875,3,3,186,92,1.040261984,92,17.60000038,-2,0,,7.7625,47.97083333,27564,42604,341683,9832,18683,187620,74332,74509,31436,19042,44891,91832,174225,9516,367331,9516
0,11163,367.5,903,8343078,3,4,268,111,0.811994195,92,16.39999962,-26,0,-0.167849241,7.945833333,47.97083333,41040,48667,347486,23456,30818,189444,74072,76425,44268,22091,40096,82473,166555,23164,357273,22117
0,11291,380.5,902,54766768,3,4,268,111,1.029444098,92,16.29999924,-18,0,,7.954166667,47.97083333,41655,49016,347759,24076,31399,189551,74121,76568,44862,21505,39976,82077,166223,23784,356822,21545
0,10898,603,829,2407131,2,3,36,113,1.864097595,49,14.89999962,-4,0,-11.09330892,9.579166667,47.97083333,33688,93713,414621,15739,10979,227496,147643,144986,73325,35006,45559,37092,143157,24795,282594,5880
0,11736,590,830,2811353.5,3,3,42,122,2.009993315,69,15.10000038,-13,0,-0.030518044,9.795833333,47.97083333,29007,96014,425201,29886,15006,211462,161900,128963,88507,33615,57894,29057,147307,27450,275385,8208
0,13732,713,830,144750.7344,2,1,37,147,1.825769186,73,14.30000019,-7,0,-39.26146334,10.44583333,47.97083333,15487,117052,458691,25395,22540,163434,206429,81095,61523,15326,101586,17197,168410,24244,258893,10782
0,6349,135,1003,89252.91406,4,4,26,47,0.715491772,62,16.79999924,-1,0,-6.424048219,1.945833333,47.9625,14076,131677,123906,6609,63973,175777,108746,100133,35334,54655,60720,14125,153395,11728,699906,9186
0,7222,177,931,123773.5078,3,3,23,63,3.724925995,62,16.20000076,-6,0,-34.36331731,3.2875,47.9625,20001,69403,169617,26664,51871,166405,107232,77948,66582,45483,101590,112295,158467,69688,629243,16106
0,8551,305,920,84796.25,2,1,19,76,1.354732394,87,16,-13,0,-0.167849241,5.279166667,47.9625,31762,83121,291689,23810,76914,232204,101815,167131,77663,77467,12616,80142,101261,75630,521004,55202
0,8612,201,962,,3,4,158,84,0.269609213,92,17.60000038,-2,0,-8.346684977,7.629166667,47.9625,17678,39675,338582,1822,12911,186003,75195,75571,23228,13278,49754,93788,180958,1175,374199,1175
0,8243,200,958,13228177,4,4,514,85,0.466333389,69,17.70000076,-1,0,-0.061036088,7.6875,47.9625,21907,40283,340280,4585,15213,186240,74255,75353,26875,15590,47098,95309,178299,4083,370909,4082
0,8166,203.5,957,49862080,4,4,611,85,0.500618935,56,17.79999924,1,0,-0.030518044,7.695833333,47.9625,22515,40407,340527,5160,15613,186283,74141,75342,27413,15989,46740,94888,177924,4683,370441,4683
0,8383,217,957,16564343,3,3,186,91,0.616492629,69,17.70000076,-3,0,-0.030518044,7.754166667,47.9625,26787,41530,342275,9350,18750,186638,73484,75405,31261,19116,44394,91652,175339,8963,367179,8962
0,12315,624,839,160621.1563,2,2,215,139,0.220924407,101,15.10000038,-1,0,-17.60891127,10.1375,47.9625,8136,103969,443166,26390,17186,186314,184690,103886,76741,27131,79797,33327,157775,10060,264828,11184
0,12687,657,852,,3,3,49,138,0.460925937,73,14.80000019,0,0,,10.72916667,47.9625,17818,130282,474636,20749,17041,142697,226091,60686,54407,10834,116242,13398,149982,38737,253477,7695
0,13003,541,878,16150.33691,2,3,57,139,2.479230404,71,15.69999981,-8,0,,11.89583333,47.9625,24766,201695,541254,34387,24860,58266,272396,31725,66318,24923,46291,39700,65898,19874,253990,10134
0,12757,506,869,1498027,2,3,60,137,2.749561787,73,15.80000019,-7,0,-0.091554131,11.94583333,47.9625,27216,205035,544219,37167,22528,54806,270634,35045,62877,22601,44668,39968,62453,16696,254703,8536
0,12833,551,858,575993.875,2,3,35,142,1.191893101,101,15.69999981,-2,0,-0.106813153,12.37916667,47.9625,50275,234506,570227,36204,26740,27757,257021,42561,35465,14136,43421,21794,34997,20847,263116,15434
0,12070,40.5,862,1665833.875,3,3,89,53,2.828631878,87,15.60000038,-1,0,-1.541161212,-4.145833333,47.95416667,2835,210567,428302,18893,45547,311279,105377,164370,111917,35135,366700,42658,510930,53341,852736,21640
0,6331,129.5,1018,23132588,3,3,456,48,0.743096232,62,17.10000038,-1,1,-5.966277562,1.895833333,47.95416667,10743,131632,122555,2800,66936,178033,111339,103393,36624,58439,57316,10810,155312,8773,703278,6895
1,6651,201,965,3008037.75,4,5,34,66,0.079853266,45,17.60000038,0,0,-0.762951095,7.395833333,47.95416667,3588,41077,333108,16609,17518,185176,80402,79724,14519,17583,61759,79280,179259,17899,387007,10209
0,8225,197,967,,4,5,30,79,0.092667878,62,17.70000076,0,0,-2.319371328,7.5625,47.95416667,12646,38636,337555,5788,12707,184934,75680,77038,20067,13015,52401,91401,184789,5745,377392,5745
0,8465,199,956,9834958,4,5,279,86,0.123748794,75,17.70000076,-2,0,-0.442511635,7.654166667,47.95416667,19293,38960,340158,3242,14578,185167,73859,76373,25282,14951,47859,95288,180544,2493,372182,2492
0,9646,293.5,943,52076012,3,2,204,101,6.998078346,59,17,-5,0,-3.29594873,7.779166667,47.95416667,28495,41273,343882,11370,20785,185901,72359,76433,33340,21148,42669,89658,175007,10947,365171,10946
1,10776,689.5,819,60616756,3,3,115,95,1.75250113,87,14.30000019,-2,0,-0.122072175,8.495833333,47.95416667,2899,78325,368810,24341,48851,198930,85822,95890,28914,20809,28114,46767,150341,2060,327413,2063
0,12545,611,843,279788.7813,3,3,106,141,0.356758416,92,15,-3,0,-0.991836423,10.20416667,47.95416667,4664,105529,447282,23351,19613,181514,188947,99136,73937,22644,84035,32301,160859,11857,262312,6606
0,13725,708,834,285440.5,1,1,29,146,4.603233337,101,14.39999962,-7,0,-19.53154803,10.5375,47.95416667,22516,119895,464885,27149,19793,156943,212250,74776,59895,8793,107543,11320,164205,26913,255444,6905
0,12205,651.5,879,3864701.5,2,3,209,139,0.581912041,71,14.89999962,-6,0,-0.930800336,11.2625,47.95416667,14231,160439,505029,32070,31581,103832,263988,24906,60951,31385,79717,27885,111262,12797,248906,9920
0,6348,117,1011,19872032,4,4,119,48,0.24989976,45,16.89999962,-1,1,-0.091554131,1.8375,47.94583333,7389,131566,121271,1727,70560,180589,114318,107136,38407,62535,53528,7490,157488,6754,707113,6604
0,6278,126.5,1028,26852838,4,3,1168,48,0.341605604,62,17.20000076,0,1,-3.61638819,1.929166667,47.94583333,13392,132447,121911,5333,64293,177957,110965,102332,37263,56055,58575,13460,155513,9531,702073,6955
0,7055,133.5,942,696369.4375,3,3,25,60,2.413332939,62,16.39999962,-4,0,,3.0375,47.94583333,35876,86643,155807,28696,36438,165610,102134,74757,77127,27296,91185,95212,154579,86272,643266,24427
0,6816,97,953,,4,4,27,60,1.328920364,62,16.70000076,-6,0,-14.20614939,3.454166667,47.94583333,11105,60287,177238,20886,61761,171040,114841,85043,64731,51138,111785,116748,164980,61455,622318,3990
0,6759,82,955,3333322.25,4,4,60,60,2.233412743,62,16.79999924,-6,0,-5.661097124,3.479166667,47.94583333,10718,58847,178617,19059,63444,171534,115820,85973,64383,49884,113169,117752,165763,60146,621084,2375
0,7523,116,942,376248.7813,4,4,22,61,0.368572414,62,16.60000038,-3,0,-0.152590219,3.870833333,47.94583333,29822,40933,201288,11153,90754,181531,131423,103814,65853,37469,102322,108166,152350,44970,602108,25817
0,11765,422,881,6016937.5,2,1,43,94,8.152119637,87,15.19999981,-49,0,-13.76363775,6.629166667,47.94583333,26803,80669,318704,30032,19790,196104,117221,105255,36822,19957,96057,26758,134611,39634,432752,8825
0,6546,213.5,959,1364580.5,3,2,71,66,1.497749209,62,17.5,2,0,-0.778210117,7.279166667,47.94583333,9360,44017,331100,19062,15076,184934,83867,83509,16940,21034,68400,70623,171524,21119,393274,4026
1,6443,203.5,960,2364178.25,4,5,71,65,0.177699968,62,17.5,-4,0,-0.579842832,7.295833333,47.94583333,8177,43386,331500,18606,15303,184810,83211,83047,16456,20576,67350,71826,172548,20592,392291,4283
0,6460,202,958,121075.7891,4,5,71,65,0.14805226,45,17.5,-3,0,-0.106813153,7.3125,47.94583333,7014,42782,331903,18222,15626,184696,82568,82600,16054,20185,66307,73030,173576,20129,391310,4854
1,6986,203,961,1026463,4,4,35,68,0.169071108,62,17.60000038,-1,0,-1.403830014,7.429166667,47.94583333,3443,39407,334836,15269,16661,184133,78483,79935,15881,16781,59225,81493,180846,15586,384489,12102
1,8026,198,966,145843.1719,4,5,39,78,0.175006941,62,17.70000076,0,0,-0.091554131,7.545833333,47.94583333,11207,37783,337954,7324,13659,183993,75197,78137,19932,13946,52636,90002,186293,7246,377754,7247
0,8370,196,961,2543804.75,4,5,100,83,0.303923905,63.94000244,17.60000038,-2,0,-2.960250248,7.620833333,47.94583333,16688,37778,340054,3747,14408,184126,73557,77469,23877,14767,48753,95340,182799,3129,373471,3129
0,8420,200,957,9536917,4,5,100,85,0.196679473,75,17.70000076,-1,0,-1.327534905,7.645833333,47.94583333,18529,37961,340771,3834,15114,184209,73099,77334,25329,15484,47536,95949,181656,3068,372051,3068
0,10599,676,817,813719.375,4,5,115,95,0.307814837,92,14.39999962,-3,0,-0.122072175,8.5125,47.94583333,3142,78970,370247,23388,48804,198542,85740,97378,27537,21804,27206,46141,150817,881,325896,882
0,10616,620,802,8504040,4,4,29,108,1.402408123,92,14.60000038,-6,0,-1.022354467,9.104166667,47.94583333,43095,95725,394855,26740,40851,219323,116480,128822,40918,58639,30553,23476,142874,28452,298669,7960
0,12165,603,832,678400.625,3,3,105,126,0.360940397,69,15,-3,0,-1.632715343,9.8125,47.94583333,31367,93606,428102,32083,14415,210558,161803,128097,88889,36559,57416,31419,150334,27378,272341,7523
0,13037,654.5,848,67688.88281,3,3,97,140,0.301431686,101,14.80000019,0,0,-0.137331197,10.6625,47.94583333,22817,125476,472269,22071,18245,147895,220798,65960,57434,6190,116271,9287,155196,33549,252565,2482
0,12296,656,859,304001.9063,2,3,75,137,3.303763866,71,14.69999981,1,0,-19.36369879,11.0625,47.94583333,18111,147807,494335,22406,19600,118595,249359,37968,56606,19419,92558,18168,125986,27403,248588,11705
0,13873,628,885,1606492.625,2,2,68,146,1.581510186,77,15.30000019,-3,0,-71.83947509,11.8375,47.94583333,23987,196980,538937,30013,26782,62986,276116,29018,71040,22074,46929,38678,70620,23109,251400,14372
0,12745,526,877,3947619,2,3,60,139,1.618979454,49,15.80000019,1,0,-26.77958343,11.97083333,47.94583333,29843,205914,546822,37506,19947,53844,271410,37534,61939,20020,42234,41836,61507,14119,253267,10119
0,11810,92.5,876,18571644,3,3,42,54,1.725594282,87,15.5,-3,0,-0.900282292,-3.704166667,47.9375,27848,180390,398030,22616,14390,309722,74179,133734,80276,7107,339311,26645,480642,33143,836168,16932
0,7621,77,973,70990.82031,3,3,40,49,0.854384542,62,16.20000076,-3,0,-17.54787518,-0.954166667,47.9375,18869,102765,216600,25966,96027,324053,131627,108075,93373,93416,174693,136479,295619,19577,772771,18770
